Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
725_composite_PHILEMON.tif	Tile 53	Other	Image	Rectangle	3750.8	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 53	Geometry	3727.7	1234.7	124369.3	15521.4
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	3823.2	1215.5	65.46	75.92
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 53	Geometry	3808.9	1283.1	69655.5	9740.8
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	3888.8	1332.1	7720.9	5035.5
725_composite_PHILEMON.tif	Tile 54	Other	Image	Rectangle	4250.9	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 54	Geometry	4315	1244.8	87357.3	11834.8
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	4289	1244.2	1091.8	1171.5
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 54	Geometry	4180.6	1257.1	98976.4	11414.6
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	4181.8	1232.5	26858.3	13888.2
725_composite_PHILEMON.tif	Tile 55	Other	Image	Rectangle	4751	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 55	Geometry	4679.9	1270.4	71202.1	8504
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	4677.1	1265.7	972.61	1042.6
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 55	Geometry	4668.6	1226.8	25965.9	4011.4
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	4655.3	1205.4	5832.5	4276.3
725_composite_PHILEMON.tif	Tile 56	Other	Image	Rectangle	5251.1	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 56	Geometry	5316.8	1206.3	75280.9	8174.7
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	5338	1235	2113.9	1857.4
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 56	Geometry	5301.4	1276.3	28446.5	3728.9
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	5344.8	1296.4	6971.5	4451.1
725_composite_PHILEMON.tif	Tile 57	Other	Image	Rectangle	5751.2	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 57	Geometry	5733.4	1238.5	98169	10499.1
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	5713.2	1223.3	1905.9	1748.8
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 57	Geometry	5761.4	1173.5	44089.4	5260.6
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	5742.9	1180.7	13302.1	8063.5
725_composite_PHILEMON.tif	Tile 58	Other	Image	Rectangle	6251.3	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 58	Geometry	6246	1248.4	115416.5	12418.3
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	6202.1	1262.6	2037.2	1866.2
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 58	Geometry	6319.6	1298.5	62350	8035.2
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	6295.6	1277	13627.9	9342.7
725_composite_PHILEMON.tif	Tile 59	Other	Image	Rectangle	6751.4	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 59	Geometry	6708.1	1245	63113.3	5901.5
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	6786.3	1346.6	1734.8	1178.5
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 59	Geometry	6741.2	1180.8	113380.1	7788.1
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	6722.7	1211.2	24899.8	8376.9
725_composite_PHILEMON.tif	Tile 60	Other	Image	Rectangle	7251.5	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 60	Geometry	7229.5	1238.3	90781.3	7941.7
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	7329.4	1340.2	491.76	515.56
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 60	Geometry	7316.9	1232	88869.2	6634.2
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	7254.7	1220.1	21275.9	6907.9
725_composite_PHILEMON.tif	Tile 61	Other	Image	Rectangle	7751.6	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 61	Geometry	7804.2	1222.1	22976.4	3961.1
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	7695.7	1313.6	846.75	952.54
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 61	Geometry	7756.5	1325.4	125575	5142.3
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	7763.5	1301.6	18702.5	11700.6
725_composite_PHILEMON.tif	Tile 62	Other	Image	Rectangle	8251.8	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 62	Geometry	8290.1	1222.7	108858.4	10143.4
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	8258.3	1230.3	5701.2	5197
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 62	Geometry	8209.2	1277.2	122998.5	10313.8
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	8226.2	1250.9	43560.2	20698.1
725_composite_PHILEMON.tif	Tile 63	Other	Image	Rectangle	8751.9	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 63	Geometry	8751.4	1259.8	122782.4	12092.6
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	8736.8	1258.6	7076	7027.1
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 63	Geometry	8752.9	1241.8	116339.4	10180.4
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	8752.5	1242.6	56230.2	19843.6
725_composite_PHILEMON.tif	Tile 64	Other	Image	Rectangle	9252	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 64	Geometry	9248.9	1266.5	105527.1	8393.7
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	9213.2	1259.3	2969.3	3108.3
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 64	Geometry	9254.1	1232.7	132775.6	7113.6
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	9250.7	1241.5	52169.9	21425.6
725_composite_PHILEMON.tif	Tile 65	Other	Image	Rectangle	9752.1	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 65	Geometry	9758.4	1363.4	40915.5	4333.7
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	9704.9	1409.2	2057.1	1717.9
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 65	Geometry	9707.6	1398.1	61124.7	4531.4
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	9717.4	1407.3	22481.1	8820.1
725_composite_PHILEMON.tif	Tile 66	Other	Image	Rectangle	10252.2	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 66	Geometry	10292.4	1259.8	126561.6	8642.6
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	10316.1	1294.9	6565.1	5837.1
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 66	Geometry	10262.2	1283.8	82472	7129.5
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	10299.1	1278.9	42038.2	15411
725_composite_PHILEMON.tif	Tile 67	Other	Image	Rectangle	10752.3	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 67	Geometry	10765.4	1247.7	108165.8	10476.2
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	10745.7	1259.5	9575.3	8436.9
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 67	Geometry	10730	1260.5	124008.7	9367.4
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	10738	1243.5	69648.1	21186.3
725_composite_PHILEMON.tif	Tile 68	Other	Image	Rectangle	11252.4	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 68	Geometry	11239.2	1256.2	126413.7	11818.9
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	11218.5	1312.6	6468.5	5936.8
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 68	Geometry	11236.9	1252	79899.7	7470.3
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	11227.3	1268.8	48383.9	16076.7
725_composite_PHILEMON.tif	Tile 69	Other	Image	Rectangle	11752.5	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 69	Geometry	11683.7	1246.1	103876.9	8729.1
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	11678.1	1291.5	5880.9	4783.9
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 69	Geometry	11693.3	1291.6	64992.1	6977.7
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	11685	1293.1	32898.9	11527.6
725_composite_PHILEMON.tif	Tile 70	Other	Image	Rectangle	12252.6	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 70	Geometry	12345.2	1276.9	60261.6	5632.3
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	12181	1373.7	3068.6	1616.4
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 70	Geometry	12389.3	1217.8	37984.8	2162
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	12382.8	1224.1	18262.6	5735.6
725_composite_PHILEMON.tif	Tile 71	Other	Image	Rectangle	12752.7	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 71	Geometry	12733.5	1215.8	107702.8	10736.6
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	12725.2	1247.9	4636.7	3772.2
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 71	Geometry	12782.9	1296.7	100543.3	6650.1
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	12751.1	1247.3	38880.3	13071.6
725_composite_PHILEMON.tif	Tile 72	Other	Image	Rectangle	13252.8	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 72	Geometry	13270.2	1251.4	126324.1	12496
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	13253.2	1211.1	4715.8	3965.5
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 72	Geometry	13212.6	1169.4	73985.9	7590.3
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	13247.5	1182.4	29644.8	10850.5
725_composite_PHILEMON.tif	Tile 73	Other	Image	Rectangle	13752.9	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 73	Geometry	13755.9	1248.1	137010.4	14760.4
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	13690.8	1237.7	5826.3	4048.5
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 73	Geometry	13729.4	1260	81075.3	8720.3
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	13725.6	1264.3	42066	15198.3
725_composite_PHILEMON.tif	Tile 74	Other	Image	Rectangle	14253	1250.3	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 74	Geometry	14228.6	1275.6	91457.2	10423.2
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	14212.8	1256.3	4188.2	2994.5
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 74	Geometry	14150.9	1288	54894.5	5868
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	14153.2	1276	27952.4	10140.7
725_composite_PHILEMON.tif	Tile 75	Other	Image	Rectangle	14745.2	1250.3	242159.3	1968.6
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 75	Geometry	14781.3	1230.7	99319.3	10955.5
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	14743.6	1187	4556.8	3133.9
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 75	Geometry	14772.7	1247	36276.9	6866.4
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	14768.4	1222.3	17122.8	7517.9
725_composite_PHILEMON.tif	Tile 76	Other	Image	Geometry	346.02	1850.4	103451	1462.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 76	Geometry	341.37	1876.7	54780.5	5993.3
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	307.25	1889.2	172.23	167.73
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 76	Geometry	353.75	1901.2	11058	2557.5
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	430.46	1945.3	77.93	97.11
725_composite_PHILEMON.tif	Tile 77	Other	Image	Geometry	754.53	1755	245001.3	1942.6
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 77	Geometry	745.33	1766.5	141760	14706.5
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	826.31	1827.7	159.76	153.61
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 77	Geometry	787.26	1746.6	48079.1	10756.1
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	908.71	1818.9	1858.7	1472.5
725_composite_PHILEMON.tif	Tile 78	Other	Image	Geometry	1250	1750.7	249795.8	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 78	Geometry	1231.4	1697.5	65281.8	8447.5
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	1310.6	1628.7	182.75	189.8
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 78	Geometry	1281.1	1778.2	92015.4	13973.8
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	1286	1806.5	6341.5	5099.1
725_composite_PHILEMON.tif	Tile 79	Other	Image	Geometry	1740.3	1769.2	229841.9	1941.3
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 79	Geometry	1769.1	1886.3	38330.9	4647.1
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	1684	1957.4	45.2	47.67
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 79	Geometry	1719.4	1757.6	103820.9	16447.9
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	1648	1788.8	2302.9	2084.3
725_composite_PHILEMON.tif	Tile 80	Other	Image	Geometry	2257.8	1765.5	234151.6	1932.7
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 80	Geometry	2253.6	1800.5	79675.8	10587.1
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	2313.7	1791.9	317.19	337.23
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 80	Geometry	2257.7	1809.3	55882.8	9100.1
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	2311.6	1829.5	3858.5	3190.4
725_composite_PHILEMON.tif	Tile 81	Other	Image	Geometry	2750.8	1750.6	249880	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 81	Geometry	2762.2	1727.7	96649.3	12470.4
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	2864.7	1864.1	100.53	109.47
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 81	Geometry	2737.2	1752.8	45049.5	8822.7
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	2789.1	1732.7	2795.1	2114.3
725_composite_PHILEMON.tif	Tile 82	Other	Image	Rectangle	3250.7	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 82	Geometry	3248.8	1716.9	101975.3	12992.2
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	3233.4	1770.6	221.33	245.42
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 82	Geometry	3227	1740.4	37342.7	6946.8
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	3209.2	1680.1	3305.9	2600.7
725_composite_PHILEMON.tif	Tile 83	Other	Image	Rectangle	3750.8	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 83	Geometry	3697.8	1762.9	72632	9295
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	3711.4	1821.7	949.23	1041.7
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 83	Geometry	3803.4	1746.3	136845.1	8144.7
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	3845.3	1735.7	27727.2	16702.6
725_composite_PHILEMON.tif	Tile 84	Other	Image	Rectangle	4250.9	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 84	Geometry	4296.4	1745	82488.8	10236.9
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	4311.2	1735.3	3436.1	3316.7
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 84	Geometry	4183.8	1730.4	101333.3	7208.1
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	4184.6	1720	28995.2	16582.5
725_composite_PHILEMON.tif	Tile 85	Other	Image	Rectangle	4751	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 85	Geometry	4762.1	1691.5	46576.2	8756.5
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	4701	1741.9	1239.5	1190.9
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 85	Geometry	4833.1	1686.3	43978.7	6359.7
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	4825.4	1682.3	6381.6	5134.4
725_composite_PHILEMON.tif	Tile 86	Other	Image	Rectangle	5251.1	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 86	Geometry	5281.5	1711.3	65877.1	8988.7
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	5281.4	1712.3	3779.8	3267.2
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 86	Geometry	5218.6	1714	88360.3	6152.2
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	5250	1714.1	26404.3	16941.8
725_composite_PHILEMON.tif	Tile 87	Other	Image	Rectangle	5751.2	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 87	Geometry	5690.6	1794.8	69862.8	9028.4
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	5676.8	1741.7	4248.2	3426.1
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 87	Geometry	5704.8	1772.1	29248.5	3944.4
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	5686.9	1781	13467.7	7130.4
725_composite_PHILEMON.tif	Tile 88	Other	Image	Rectangle	6251.3	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 88	Geometry	6248.9	1741.1	79788.4	8611.7
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	6282.8	1753.9	3026.2	2541.6
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 88	Geometry	6340.7	1747	92557.8	8243.6
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	6315.7	1752.1	22972.1	13325.9
725_composite_PHILEMON.tif	Tile 89	Other	Image	Rectangle	6751.4	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 89	Geometry	6732.4	1713.3	85158.4	5449.5
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	6597.5	1895.4	626.59	599.42
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 89	Geometry	6757.9	1805	119751.2	9199.7
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	6719.1	1755.8	23961.5	9583.7
725_composite_PHILEMON.tif	Tile 90	Other	Image	Rectangle	7251.5	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 90	Geometry	7067	1674.1	19789.3	1812.4
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	7143.4	1698.7	303.94	164.2
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 90	Geometry	7265.7	1758.4	202099.5	11647.7
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	7206	1718.2	31968.6	15337.8
725_composite_PHILEMON.tif	Tile 91	Other	Image	Rectangle	7751.6	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 91	Geometry	7848.7	1788	26095.3	2709.3
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	7805.9	1823	1227.5	1199.7
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 91	Geometry	7745.8	1737.3	198566.4	9534.2
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	7804.3	1727.4	30765.5	18333.1
725_composite_PHILEMON.tif	Tile 92	Other	Image	Rectangle	8251.8	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 92	Geometry	8232.5	1846.1	88467.1	6120.5
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	8313	1797.4	3084.6	2844.4
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 92	Geometry	8264.9	1695	125519.2	10290.8
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	8272.1	1728.8	23312.3	12203.8
725_composite_PHILEMON.tif	Tile 93	Other	Image	Rectangle	8751.9	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 93	Geometry	8766.9	1717.2	108590.7	10276.7
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	8760	1718.2	7808.9	7163
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 93	Geometry	8739.9	1777.9	123861.2	11081.8
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	8770.6	1710.6	39873.9	17225.2
725_composite_PHILEMON.tif	Tile 94	Other	Image	Rectangle	9252	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 94	Geometry	9261.3	1719.2	71124.9	8540.2
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	9328.5	1738	6404.6	5436.3
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 94	Geometry	9253.9	1768.9	165349.9	6734.9
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	9246.3	1770.8	57661.5	22481.4
725_composite_PHILEMON.tif	Tile 95	Other	Image	Rectangle	9752.1	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 95	Geometry	9772.1	1779.5	122372.1	11645
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	9720.8	1746.2	9903.8	9277.3
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 95	Geometry	9732.5	1719.9	120126.2	10106.3
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	9735.2	1734.3	73821	22605.9
725_composite_PHILEMON.tif	Tile 96	Other	Image	Rectangle	10252.2	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 96	Geometry	10244.2	1724.3	106114.6	9835.3
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	10258.5	1762.7	8696.6	8151.8
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 96	Geometry	10245.1	1763.2	128609.1	10020.7
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	10250.4	1777.1	68397.6	22179.5
725_composite_PHILEMON.tif	Tile 97	Other	Image	Rectangle	10752.3	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 97	Geometry	10767.4	1718.2	110563.4	9275.6
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	10726.2	1707.1	6828.5	6261.7
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 97	Geometry	10745.1	1771.9	123645.1	7430.5
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	10743.5	1764.1	65001.3	21403.5
725_composite_PHILEMON.tif	Tile 98	Other	Image	Rectangle	11252.4	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 98	Geometry	11278.8	1747.7	133276.6	11944.3
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	11178.3	1720.1	10691.7	8729.1
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 98	Geometry	11211.7	1760.4	101783	9321.5
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	11226	1760.3	55905.3	18634.1
725_composite_PHILEMON.tif	Tile 99	Other	Image	Rectangle	11752.5	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 99	Geometry	11745.1	1782.2	124573.7	9059.3
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	11798.3	1662	3355.4	3100.4
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 99	Geometry	11771.7	1704	74214.6	5871.5
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	11760.5	1734.5	38534.7	11512.6
725_composite_PHILEMON.tif	Tile 100	Other	Image	Rectangle	12252.6	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 100	Geometry	12259.8	1757.1	104196.4	10524.7
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	12171.5	1688.8	7624.2	5719.7
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 100	Geometry	12220.9	1765.7	117714	8486.4
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	12208.7	1788.1	64082.4	18339.3
725_composite_PHILEMON.tif	Tile 101	Other	Image	Rectangle	12752.7	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 101	Geometry	12804.5	1750.8	83875.8	8301
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	12794.8	1780.6	2848.9	2939.7
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 101	Geometry	12675	1755.8	107990.2	5717
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	12706.5	1775.2	35124.7	13857.3
725_composite_PHILEMON.tif	Tile 102	Other	Image	Rectangle	13252.8	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 102	Geometry	13270.8	1763.2	133399.7	12692
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	13266.7	1753.8	3600.5	2815.2
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 102	Geometry	13229.1	1764.6	39197.7	5451.3
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	13232	1769	26961.3	7162.2
725_composite_PHILEMON.tif	Tile 103	Other	Image	Rectangle	13752.9	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 103	Geometry	13765.2	1735	128842.1	14334.9
725_composite_PHILEMON.tif	ASMA	ASMA	Tumor	Geometry	13791.5	1746.9	2956	2832.9
725_composite_PHILEMON.tif	Stroma	Stroma	Tile 103	Geometry	13739.6	1713.9	61531.1	7855.2
725_composite_PHILEMON.tif	ASMA	ASMA	Stroma	Geometry	13743.3	1703.7	31040	11430.5
725_composite_PHILEMON.tif	Tile 104	Other	Image	Rectangle	14253	1750.4	250106.2	2000.4
725_composite_PHILEMON.tif	Tumor	Tumor	Tile 104	Geometry	14251.9	1760.8	117972.2	12459
