Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	21309.8	1222.9	21746.2	9941.2
SCC3_composite_DS1.25v2.tif	Tile 50	Other	Image	Rectangle	21756.9	1249.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 50	Geometry	21714.1	1299.1	135028.6	6661.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	21706.8	1222.7	278.91	381.85
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 50	Geometry	21800.4	1183.4	115447.9	6782.7
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	21782	1168.8	22011.7	10362.8
SCC3_composite_DS1.25v2.tif	Tile 51	Other	Image	Rectangle	22256.9	1249.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 51	Geometry	22293	1310.2	151984.6	6418.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	22122.6	1309.4	136.41	180.99
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 51	Geometry	22208.4	1162	102038.4	8961.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	22193.4	1142.7	16792.9	7904
SCC3_composite_DS1.25v2.tif	Tile 52	Other	Image	Rectangle	22666.6	1249.8	159724	1638.8
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 52	Geometry	22604	1196.2	22302.8	3798.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	22720.8	1249.9	317.88	437.03
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 52	Geometry	22674.8	1257.6	142425.1	2845.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	22687.4	1285.1	46303.4	21661.5
SCC3_composite_DS1.25v2.tif	Tile 53	Other	Image	Geometry	12296.5	1766.1	144919.5	2770.1
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 53	Geometry	12265.9	1765.5	57588.6	4528.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Polygon	12361.1	1912.3	9.743	17.66
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 53	Geometry	12315.9	1767.4	89426	4513.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	12424.5	1731.4	3897.6	2390.9
SCC3_composite_DS1.25v2.tif	Tile 54	Other	Image	Rectangle	12758.2	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 54	Geometry	12741.6	1796.3	166172.3	5385.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Polygon	12996.9	1993.6	14.62	22.07
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 54	Geometry	12792.5	1656.3	86362.4	5235.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	12817.9	1745.7	4225	3185
SCC3_composite_DS1.25v2.tif	Tile 55	Other	Image	Rectangle	13258.1	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 55	Geometry	13284.3	1789.7	164839.9	6127.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	13376.8	1717.8	293.52	306.8
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 55	Geometry	13201.6	1668.8	89514.4	4025.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	13211.6	1709.1	12494.8	7162.4
SCC3_composite_DS1.25v2.tif	Tile 56	Other	Image	Rectangle	13758	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 56	Geometry	13754	1714.5	157693.1	6012.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	13909.1	1826.2	246.02	267.07
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 56	Geometry	13764.6	1809.6	92318.1	5555.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	13751	1823.2	18730.6	8925.9
SCC3_composite_DS1.25v2.tif	Tile 57	Other	Image	Rectangle	14258	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 57	Geometry	14270.2	1715.4	196209	4262.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	14177.6	1606.3	390.96	364.19
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 57	Geometry	14218.5	1862.9	56586.4	4827.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	14211.1	1859.4	10099.1	5299.5
SCC3_composite_DS1.25v2.tif	Tile 58	Other	Image	Rectangle	14757.9	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 58	Geometry	14750.6	1723.4	195774.2	6250.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	14711.1	1840.3	129.1	150.09
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 58	Geometry	14776.7	1854.7	53330.8	5513.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	14829.7	1832.1	6972.7	3529.3
SCC3_composite_DS1.25v2.tif	Tile 59	Other	Image	Rectangle	15257.8	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 59	Geometry	15264.4	1761.7	200015	6698.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	15241.5	1720.7	230.19	280.31
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 59	Geometry	15310	1703.4	24395.2	6336.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	15382.7	1631.1	3527.1	2174.1
SCC3_composite_DS1.25v2.tif	Tile 60	Other	Image	Rectangle	15757.8	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 60	Geometry	15743.8	1735	199121.1	6513.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	15727.5	1793.5	188.78	242.79
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 60	Geometry	15800.2	1818	48963.3	7007.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	15757.7	1861.7	8229.6	3970.8
SCC3_composite_DS1.25v2.tif	Tile 61	Other	Image	Rectangle	16257.7	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 61	Geometry	16199.6	1755.9	107391.2	8142.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	16270.6	1806.2	394.61	595.94
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 61	Geometry	16302.9	1752.4	141570.1	7330.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	16279.2	1810.9	28776.1	12181.5
SCC3_composite_DS1.25v2.tif	Tile 62	Other	Image	Geometry	16758.4	1754	245599.8	2024.8
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 62	Geometry	16788.4	1820.2	73028.2	8237.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	16671.3	1742.7	664.99	885.09
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 62	Geometry	16743.6	1726.4	181104.9	6075.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	16745.7	1764.1	37243.8	18355.2
SCC3_composite_DS1.25v2.tif	Tile 63	Other	Image	Rectangle	17257.5	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 63	Geometry	17258.7	1802.4	94260.7	8663.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	17186.2	1687.9	477.43	613.6
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 63	Geometry	17258.5	1714.3	163840	6564.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	17207.6	1735.9	33012.1	15949.2
SCC3_composite_DS1.25v2.tif	Tile 64	Other	Image	Rectangle	17757.5	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 64	Geometry	17749.1	1766.8	18003.5	4037
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	17719.4	1684.5	218.01	302.39
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 64	Geometry	17758.4	1746.9	236282.6	4427.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	17752	1746.5	54788.7	27382.5
SCC3_composite_DS1.25v2.tif	Tile 65	Other	Image	Geometry	18260.7	1754.4	244966.9	2046.8
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 65	Geometry	18299.7	1820.6	28482.8	4307.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	18223.7	1697.2	203.39	278.11
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 65	Geometry	18253.4	1746.9	222046.4	3918.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	18281	1769.5	56084.7	28433.8
SCC3_composite_DS1.25v2.tif	Tile 66	Other	Image	Rectangle	18757.3	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 66	Geometry	18859.5	1778.5	106032	5473.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	18648.5	1699.5	574.86	765.9
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 66	Geometry	18681.1	1728.8	147847.3	4008.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	18672.4	1716.5	41152.7	22153.7
SCC3_composite_DS1.25v2.tif	Tile 67	Other	Image	Rectangle	19257.3	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 67	Geometry	19173.9	1717.8	131869.3	5458.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	19349.1	1746.5	467.69	573.87
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 67	Geometry	19351.1	1786.7	120039.5	4513.7
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	19348.7	1793.3	32563.9	17975.4
SCC3_composite_DS1.25v2.tif	Tile 68	Other	Image	Rectangle	19757.2	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 68	Geometry	19709.3	1825.7	66824.3	5275.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	19699	1660.4	563.9	695.27
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 68	Geometry	19773.6	1721.1	186531.3	4317.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	19771.9	1738.3	38891	21853.5
SCC3_composite_DS1.25v2.tif	Tile 69	Other	Image	Rectangle	20257.1	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 69	Geometry	20317.5	1816.8	80109.5	5977.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	20213.1	1768.8	289.87	386.26
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 69	Geometry	20230.3	1717.3	172517.8	6374.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	20257.6	1734.6	36450.3	19580.1
SCC3_composite_DS1.25v2.tif	Tile 70	Other	Image	Rectangle	20757.1	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 70	Geometry	20824.7	1780.4	148305.3	3800.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	20664.6	1761.4	316.66	445.85
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 70	Geometry	20661	1703.5	103143.1	3575.7
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	20636.8	1712	34937.6	16125.8
SCC3_composite_DS1.25v2.tif	Tile 71	Other	Image	Geometry	21258.5	1747.5	247568.2	2015.6
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 71	Geometry	21266.6	1791.4	138040.6	3895
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	21111.9	1749.6	135.19	194.23
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 71	Geometry	21247.5	1691.8	110025.5	2868.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	21292.7	1725.3	16203.4	8639
SCC3_composite_DS1.25v2.tif	Tile 72	Other	Image	Rectangle	21756.9	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 72	Geometry	21746.7	1735.3	119865.3	4284.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	21820.9	1796.5	382.43	364.19
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 72	Geometry	21767.4	1763.2	130913.2	3683.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	21798.3	1781	58670.3	20050.2
SCC3_composite_DS1.25v2.tif	Tile 73	Other	Image	Rectangle	22256.9	1749.8	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 73	Geometry	22252.3	1684.8	162339.5	4350.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	22307.9	1925.5	254.55	333.29
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 73	Polygon	22265.1	1871.5	89191.7	3264.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	22245.4	1905.3	30224.2	12413.3
SCC3_composite_DS1.25v2.tif	Tile 74	Other	Image	Rectangle	22666.6	1749.8	159724	1638.8
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 74	Geometry	22605.9	1694	35344.4	3262.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	22707.6	1789.3	616.27	763.69
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 74	Geometry	22683.1	1765.6	124382.6	3900.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	22678.5	1809.1	35653.8	16944.7
SCC3_composite_DS1.25v2.tif	Tile 75	Other	Image	Geometry	11778.9	2273.2	220611.2	1864.8
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 75	Geometry	11767.8	2275.6	148521.2	7557.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	11813	2201.2	104.74	145.68
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 75	Geometry	11803	2266.9	73938.7	6961.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	11778	2291.3	1805.3	1606.3
SCC3_composite_DS1.25v2.tif	Tile 76	Other	Image	Rectangle	12258.2	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 76	Geometry	12253.1	2273.9	187701.7	7321.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	12079.9	2236	64.55	77.25
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 76	Geometry	12274.3	2177.5	65605.2	5864.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	12181.6	2244.4	1045	834.32
SCC3_composite_DS1.25v2.tif	Tile 77	Other	Image	Rectangle	12758.2	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 77	Geometry	12729.5	2244.7	170485	6491.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	12884.4	2312.7	52.37	88.29
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 77	Geometry	12819.4	2260.2	80327.6	4975
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	12894.1	2303	7973.8	5021.4
SCC3_composite_DS1.25v2.tif	Tile 78	Other	Image	Rectangle	13258.1	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 78	Geometry	13291.2	2202.8	169880.9	4710.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	13281.1	2305.1	110.83	172.16
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 78	Geometry	13187.6	2349.2	81423.7	3705.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	13171.3	2349.7	18185	8784.7
SCC3_composite_DS1.25v2.tif	Tile 79	Other	Image	Geometry	13706.5	2245.1	142687	2746.2
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 79	Geometry	13715.5	2220.8	116919.2	4199.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	13566.9	2373.1	24.36	35.32
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 79	Geometry	13621.4	2346.4	19934.2	2630.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	13593.2	2336.1	3901	2174.1
SCC3_composite_DS1.25v2.tif	Tile 80	Other	Image	Geometry	14278.5	2242.7	226657.7	2144.3
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 80	Geometry	14280.7	2250.8	197962.8	4565.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	14276.4	2226.3	41.41	59.59
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 80	Geometry	14273.8	2167	27416.6	3929.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	14328.5	2295.8	4142.2	1977.7
SCC3_composite_DS1.25v2.tif	Tile 81	Other	Image	Rectangle	14757.9	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 81	Geometry	14737.2	2241	159747.7	4736.7
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	14694.9	2289.6	91.34	128.02
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 81	Geometry	14794.2	2265.3	90645.9	3681.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	14809.8	2269.9	43541.1	12084.4
SCC3_composite_DS1.25v2.tif	Tile 82	Other	Image	Rectangle	15257.8	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 82	Geometry	15240.8	2238.9	148766.9	5650.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	15281.2	2317.5	306.92	450.27
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 82	Geometry	15282.8	2265.6	101276	5473.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	15213.8	2301.4	36686.6	12837.1
SCC3_composite_DS1.25v2.tif	Tile 83	Other	Image	Rectangle	15757.8	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 83	Geometry	15831.1	2239.6	157532.3	4222.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	15750.5	2165.3	210.7	322.25
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 83	Geometry	15634.8	2266.4	93100	4083.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	15673.2	2319.9	12475.3	6663.5
SCC3_composite_DS1.25v2.tif	Tile 84	Other	Image	Rectangle	16257.7	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 84	Geometry	16251.2	2256.7	156536.1	6281.7
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	16320.6	2234.9	473.78	666.57
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 84	Geometry	16268.6	2239	93903.8	6076.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	16279.8	2245.6	41781.2	14269.5
SCC3_composite_DS1.25v2.tif	Tile 85	Other	Image	Rectangle	16757.6	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 85	Geometry	16769	2189.2	132282.1	3871.4
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	16633.7	2331.1	520.06	657.75
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 85	Geometry	16745.4	2314.7	118961.6	5001.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	16742.2	2318.9	50241	20176
SCC3_composite_DS1.25v2.tif	Tile 86	Other	Image	Rectangle	17257.5	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 86	Geometry	17248.6	2226.6	143226.5	3840.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	17306.9	2145.6	437.24	576.08
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 86	Geometry	17268.6	2280.3	106821.2	3893.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	17241.5	2311.8	41002.9	17507.5
SCC3_composite_DS1.25v2.tif	Tile 87	Other	Image	Rectangle	17757.5	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 87	Geometry	17749.4	2250.5	19888.8	4189.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	17819.4	2319	280.12	399.5
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 87	Geometry	17758.4	2248.5	232090.5	5050.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	17756.7	2257	80483.4	36599.8
SCC3_composite_DS1.25v2.tif	Tile 88	Other	Image	Rectangle	18257.4	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 88	Geometry	18291.5	2270.8	205562.7	3231.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	18150	2225.1	154.68	225.13
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 88	Geometry	18100.6	2153.9	45314.4	2675.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	18083.3	2171.7	12368.1	5427.5
SCC3_composite_DS1.25v2.tif	Tile 89	Other	Image	Rectangle	18757.3	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 89	Geometry	18707.5	2249.8	153699.5	4518.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	18664.2	2294.6	319.1	368.6
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 89	Geometry	18837.2	2248.7	97144.8	3430
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	18817.9	2196.2	23621.8	10395.9
SCC3_composite_DS1.25v2.tif	Tile 90	Other	Image	Rectangle	19257.3	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 90	Geometry	19162.8	2264.3	122556.9	4780.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	19462	2233.6	204.61	267.07
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 90	Geometry	19348.5	2235.3	129873.1	4138.5
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	19354.3	2248.6	40817.8	18697.2
SCC3_composite_DS1.25v2.tif	Tile 91	Other	Image	Rectangle	19757.2	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 91	Geometry	19774.4	2228.6	204609.1	2909.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	19755.8	2290.1	181.47	258.24
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 91	Geometry	19680.4	2343.5	45594.5	2684
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	19626.8	2366.4	12145.2	5646
SCC3_composite_DS1.25v2.tif	Tile 92	Other	Image	Rectangle	20257.1	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 92	Geometry	20287	2218.5	40882.4	4056.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	20360	2142.1	342.24	474.55
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 92	Geometry	20252.2	2256	211664.6	4176
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	20233.6	2225.3	57096.7	27025
SCC3_composite_DS1.25v2.tif	Tile 93	Other	Image	Geometry	20753.7	2251.8	246328.1	2039.8
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 93	Geometry	20849.9	2181.9	111909.7	2551.7
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	20563.8	2060.3	177.82	163.33
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 93	Polygon	20673.3	2309.8	134509.7	2427.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	20665.8	2304.3	52160.4	23634.7
SCC3_composite_DS1.25v2.tif	Tile 94	Other	Image	Geometry	21270.3	2264	232609.1	2057
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 94	Geometry	21278.5	2232.6	168898.4	4592.3
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	21342.6	2407.2	249.68	331.08
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 94	Geometry	21248.6	2348.8	64124.6	3568.7
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	21223.1	2381	17962.1	9579.2
SCC3_composite_DS1.25v2.tif	Tile 95	Other	Image	Rectangle	21756.9	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 95	Geometry	21700.9	2219	116145.7	5729.9
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	21941.1	2221.9	327.62	452.48
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 95	Geometry	21805.6	2276.4	135563.2	5584.2
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	21862	2267.4	41475.5	18260.2
SCC3_composite_DS1.25v2.tif	Tile 96	Other	Image	Rectangle	22256.9	2249.7	249930.8	1999.7
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 96	Geometry	22239.6	2319.4	47210.7	4432.1
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	22287.4	2316.5	627.24	750.45
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 96	Geometry	22261.4	2233.3	203623.8	5087.6
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Stroma	Geometry	22268.7	2235.8	74777.4	31523.2
SCC3_composite_DS1.25v2.tif	Tile 97	Other	Image	Rectangle	22666.6	2249.7	159724	1638.8
SCC3_composite_DS1.25v2.tif	Tumor	Tumor	Tile 97	Geometry	22734.6	2212.6	15000.1	2745.8
SCC3_composite_DS1.25v2.tif	ASMA	ASMA	Tumor	Geometry	22762	2204.1	758.77	907.16
SCC3_composite_DS1.25v2.tif	Stroma	Stroma	Tile 97	Geometry	22660.3	2253.8	147986.2	3072.4
