Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	15285.7	1825.1	15363.8	7620.5
571_composite_redo.tif	Tile 129	Other	Image	Rectangle	15752	1750.2	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 129	Geometry	15736.8	1781.4	121221.1	10455.7
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	15767.5	1778	5811.5	4666.3
571_composite_redo.tif	Stroma	Stroma	Tile 129	Geometry	15760.5	1711.5	99760.1	9972.2
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	15773.2	1681.6	20475.7	8890.2
571_composite_redo.tif	Tile 130	Other	Image	Rectangle	16252.1	1750.2	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 130	Geometry	16257.7	1730.7	143774.8	14310.6
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	16214.8	1762.7	14678.4	9175.2
571_composite_redo.tif	Stroma	Stroma	Tile 130	Geometry	16283.3	1766	52144.8	10143.1
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	16231.1	1808.4	6200.6	4522.3
571_composite_redo.tif	Tile 131	Other	Image	Rectangle	16752.2	1750.2	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 131	Geometry	16745.2	1749.3	124148.6	12514.2
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	16784.6	1766.6	5236.7	4631.6
571_composite_redo.tif	Stroma	Stroma	Tile 131	Geometry	16773.4	1761.6	91010.6	10595.6
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	16752.3	1787.5	12050	7836.9
571_composite_redo.tif	Tile 132	Other	Image	Rectangle	17252.2	1750.2	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 132	Geometry	17251.6	1741	143128.9	14776.7
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	17262.4	1745.9	6743.1	5274.9
571_composite_redo.tif	Stroma	Stroma	Tile 132	Geometry	17240	1760	81436	10030.4
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	17288.5	1779.2	4433.5	3881.8
571_composite_redo.tif	Tile 133	Other	Image	Rectangle	17752.3	1750.2	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 133	Geometry	17743.1	1752.5	165259.3	13500.8
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	17725.4	1768.5	4778.8	4587.1
571_composite_redo.tif	Stroma	Stroma	Tile 133	Geometry	17766.4	1729.1	74602.3	12584.2
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	17780.4	1740.2	4462.4	3680.7
571_composite_redo.tif	Tile 134	Other	Image	Rectangle	18252.4	1750.2	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 134	Geometry	18255.9	1741.9	177809.4	13353.2
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	18247.4	1725	12519.2	9117.1
571_composite_redo.tif	Stroma	Stroma	Tile 134	Geometry	18255.3	1756.1	54211.5	11902.5
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	18286.7	1737.9	2645.2	2682.8
571_composite_redo.tif	Tile 135	Other	Image	Geometry	18710.6	1795.1	188643.5	1795.2
571_composite_redo.tif	Tumor	Tumor	Tile 135	Geometry	18716.8	1800.7	116593.2	13231
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	18693.2	1776	6711.1	5738.8
571_composite_redo.tif	Stroma	Stroma	Tile 135	Geometry	18708.1	1794	52965.8	11176.3
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	18668.5	1739.1	2616.8	2569.4
571_composite_redo.tif	Tile 136	Other	Image	Geometry	771.87	2267.5	224660.3	1874.6
571_composite_redo.tif	Tumor	Tumor	Tile 136	Geometry	765.2	2250	133547.9	17257.9
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	754.94	2225.3	24472.2	17025.3
571_composite_redo.tif	Stroma	Stroma	Tile 136	Geometry	839.94	2319.3	54937.7	11057.6
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	848.52	2300.3	4125.3	2832.3
571_composite_redo.tif	Tile 137	Other	Image	Rectangle	1250.2	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 137	Geometry	1290.4	2227.1	104982.5	15485.5
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	1302.8	2236.4	8943.1	6558.8
571_composite_redo.tif	Stroma	Stroma	Tile 137	Geometry	1206.3	2268.3	126985.6	11679.2
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	1180.2	2276.4	13402	8083.8
571_composite_redo.tif	Tile 138	Other	Image	Rectangle	1750.2	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 138	Geometry	1706.3	2239.2	86272.8	12896.8
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	1719.2	2223.1	9841.9	7400.9
571_composite_redo.tif	Stroma	Stroma	Tile 138	Geometry	1770.5	2279.9	115071.9	8770.1
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	1764.1	2267.5	9169.7	6604.2
571_composite_redo.tif	Tile 139	Other	Image	Rectangle	2250.3	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 139	Geometry	2338.3	2170.4	67188.7	9372.1
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	2367.2	2193.9	9623.7	6341.5
571_composite_redo.tif	Stroma	Stroma	Tile 139	Geometry	2210.7	2291.6	165394.1	8391.4
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	2204.7	2298.7	37357.5	14491.1
571_composite_redo.tif	Tile 140	Other	Image	Rectangle	2750.4	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 140	Geometry	2767.1	2250.7	139453.7	16508.9
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	2719.7	2287.4	18993.9	12933.6
571_composite_redo.tif	Stroma	Stroma	Tile 140	Geometry	2763.3	2242.3	63564.5	12106.4
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	2771.1	2297.4	9431.7	6996
571_composite_redo.tif	Tile 141	Other	Image	Rectangle	3250.4	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 141	Geometry	3247.6	2249.4	140358.9	17810.1
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	3223.7	2274.4	16576.9	11023.2
571_composite_redo.tif	Stroma	Stroma	Tile 141	Geometry	3241.8	2258.9	59153.8	9816.8
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	3236.2	2251.8	7655.4	5659.4
571_composite_redo.tif	Tile 142	Other	Image	Rectangle	3750.5	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 142	Geometry	3764	2225.1	123025.7	13392
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	3721.8	2260.2	13956.3	9062.5
571_composite_redo.tif	Stroma	Stroma	Tile 142	Geometry	3765.2	2284.9	89166.4	10684.9
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	3788.1	2242.8	11755.8	8430.7
571_composite_redo.tif	Tile 143	Other	Image	Geometry	4246.7	2254.5	245465.4	1957.4
571_composite_redo.tif	Tumor	Tumor	Tile 143	Geometry	4220.6	2268	69501.5	7080.5
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	4173.9	2290.6	7945.3	5616.4
571_composite_redo.tif	Stroma	Stroma	Tile 143	Geometry	4266	2253.1	165801.8	6527
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	4257.9	2230.1	31121.6	16391.8
571_composite_redo.tif	Tile 144	Other	Image	Geometry	4756.9	2257.8	241852.4	1973.2
571_composite_redo.tif	Tumor	Tumor	Tile 144	Geometry	4751.3	2247.4	144308.4	10011
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	4764.5	2239.6	18517.7	12573.5
571_composite_redo.tif	Stroma	Stroma	Tile 144	Geometry	4740.8	2260.9	78736.2	9061.9
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	4735.6	2244.1	15083.4	8791.6
571_composite_redo.tif	Tile 145	Other	Image	Rectangle	5250.7	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 145	Geometry	5224	2224.4	79028.9	9989.6
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	5225.3	2235.6	8433.3	6819.7
571_composite_redo.tif	Stroma	Stroma	Tile 145	Geometry	5312.5	2252.5	110970.5	7880.6
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	5305	2274.5	12800.1	8366.2
571_composite_redo.tif	Tile 146	Other	Image	Rectangle	5750.7	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 146	Geometry	5816.3	2288.9	45563.7	4689.9
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	5783.9	2209.1	3908.4	2902.4
571_composite_redo.tif	Stroma	Stroma	Tile 146	Geometry	5730.9	2236.8	195773.4	4320.9
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	5747.4	2235.5	41499.3	19666.1
571_composite_redo.tif	Tile 147	Other	Image	Geometry	6163.9	2226.3	156451.7	1894.6
571_composite_redo.tif	Tumor	Tumor	Tile 147	Geometry	6069.2	2295.6	13946.5	2159.5
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	6103.5	2366.8	2385.1	1412.9
571_composite_redo.tif	Stroma	Stroma	Tile 147	Geometry	6155.9	2222.1	95852.2	11544.8
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	6164.1	2233.9	10062.5	5696.8
571_composite_redo.tif	Tile 148	Other	Image	Geometry	7841.5	2159.3	111719.4	1766.7
571_composite_redo.tif	Tumor	Tumor	Tile 148	Geometry	7908.4	2147.4	23978.7	3435.8
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	7862	2142.6	7317.4	4101.6
571_composite_redo.tif	Stroma	Stroma	Tile 148	Geometry	7815.2	2147.8	78558.5	4505.7
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	7799.5	2150.8	29940.3	10348.6
571_composite_redo.tif	Tile 149	Other	Image	Rectangle	8251.1	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 149	Geometry	8184.3	2284.3	73814.1	7191.2
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	8217.7	2271.6	15132.8	9137.5
571_composite_redo.tif	Stroma	Stroma	Tile 149	Geometry	8304.2	2224.8	148182.5	6626.1
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	8307	2200.2	38139.6	19510.7
571_composite_redo.tif	Tile 150	Other	Image	Rectangle	8751.1	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 150	Geometry	8736.9	2237.2	117692	14745.6
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	8728.5	2235.4	34075.9	18760.2
571_composite_redo.tif	Stroma	Stroma	Tile 150	Geometry	8730	2241.8	72274.4	10793.6
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	8736.2	2237.8	13793.8	9166.7
571_composite_redo.tif	Tile 151	Other	Image	Rectangle	9251.2	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 151	Geometry	9233.5	2231.3	112918.4	13908.6
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	9249.8	2232.1	15434.2	10377.4
571_composite_redo.tif	Stroma	Stroma	Tile 151	Geometry	9256.7	2259	72707.2	11125.7
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	9247.5	2260.5	10005.7	6757.3
571_composite_redo.tif	Tile 152	Other	Image	Rectangle	9751.3	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 152	Geometry	9738.1	2232.6	112959.9	13947.4
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	9792.9	2252.7	11995.4	8357.8
571_composite_redo.tif	Stroma	Stroma	Tile 152	Geometry	9752.9	2262.3	110428.4	11061.6
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	9746.5	2301	14119.4	8691.1
571_composite_redo.tif	Tile 153	Other	Image	Rectangle	10251.3	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 153	Geometry	10227.6	2321.7	78734.8	8558.4
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	10209.4	2323.6	10082.8	6413.5
571_composite_redo.tif	Stroma	Stroma	Tile 153	Geometry	10271.5	2210.2	155879.9	7601
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	10259.7	2224	16536.2	9750.3
571_composite_redo.tif	Tile 154	Other	Image	Rectangle	10751.4	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 154	Geometry	10742.2	2262.8	112315	11358.8
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	10716.9	2289.8	14868.5	9591
571_composite_redo.tif	Stroma	Stroma	Tile 154	Geometry	10770.4	2214.8	105256.9	9814.9
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	10741.7	2224.8	14209.4	8417.8
571_composite_redo.tif	Tile 155	Other	Image	Rectangle	11251.5	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 155	Geometry	11275	2273.7	129688.7	13256.1
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	11218.3	2265.3	14127.4	9316.5
571_composite_redo.tif	Stroma	Stroma	Tile 155	Geometry	11208.3	2194	82890.8	9869.2
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	11194.7	2250	11988.1	6870.1
571_composite_redo.tif	Tile 156	Other	Image	Geometry	11751.5	2250.3	250058	2000.6
571_composite_redo.tif	Tumor	Tumor	Tile 156	Geometry	11756.8	2260.8	133367.7	14058.1
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	11703.5	2208	12609.9	9098.1
571_composite_redo.tif	Stroma	Stroma	Tile 156	Geometry	11751.6	2245	68637.5	10382.2
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	11710.4	2214.1	7449.8	5563.2
571_composite_redo.tif	Tile 157	Other	Image	Geometry	12271.7	2301.3	186315.6	2321.3
571_composite_redo.tif	Tumor	Tumor	Tile 157	Geometry	12321.1	2304	65948	7319.4
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	12338	2319.2	2824.9	2316.6
571_composite_redo.tif	Stroma	Stroma	Tile 157	Geometry	12221.9	2301.5	91952.5	8394
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	12224.7	2333.1	7513	4216.8
571_composite_redo.tif	Tile 158	Other	Image	Rectangle	12751.7	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 158	Geometry	12743.1	2237.9	131279.3	14163
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	12757.5	2269.3	14739	10185.2
571_composite_redo.tif	Stroma	Stroma	Tile 158	Geometry	12757.6	2253.1	70114.4	11568.5
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	12788.1	2253.9	7684	5834.5
571_composite_redo.tif	Tile 159	Other	Image	Rectangle	13251.7	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 159	Geometry	13212.4	2266.8	75476.3	10677.1
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	13216.2	2265.1	13614.8	8802.5
571_composite_redo.tif	Stroma	Stroma	Tile 159	Geometry	13280.3	2268.5	85187.6	11391.8
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	13258.3	2285.4	8470.7	6386.8
571_composite_redo.tif	Tile 160	Other	Image	Rectangle	13751.8	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 160	Geometry	13756.2	2258.4	105000.4	11817.1
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	13698.1	2248.9	12956.1	9213.2
571_composite_redo.tif	Stroma	Stroma	Tile 160	Geometry	13737.5	2238.2	128652.5	10065.4
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	13744.6	2276.9	13091.3	9848.5
571_composite_redo.tif	Tile 161	Other	Image	Rectangle	14251.9	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 161	Geometry	14281.1	2258	110073.9	12353.1
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	14268.3	2240.9	12530.1	9506.2
571_composite_redo.tif	Stroma	Stroma	Tile 161	Geometry	14259.1	2241.5	87606.9	10731.5
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	14226.6	2255.1	8435.5	6647.8
571_composite_redo.tif	Tile 162	Other	Image	Rectangle	14751.9	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 162	Geometry	14687.4	2238.8	85952.2	10682.9
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	14688.5	2218.8	13167.9	8821.9
571_composite_redo.tif	Stroma	Stroma	Tile 162	Geometry	14679.3	2289.9	58580.6	7154.3
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	14737.5	2300.1	8671.3	5936.6
571_composite_redo.tif	Tile 163	Other	Image	Rectangle	15252	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 163	Geometry	15284.6	2208.1	110959.2	10224.6
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	15217	2233.4	4545	3861.8
571_composite_redo.tif	Stroma	Stroma	Tile 163	Geometry	15225.7	2288.1	100703.9	8762.3
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	15219.9	2320.5	32663.3	10684.7
571_composite_redo.tif	Tile 164	Other	Image	Rectangle	15752	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 164	Geometry	15759.3	2234.8	127572	13518.3
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	15762	2258.7	12741.6	8953
571_composite_redo.tif	Stroma	Stroma	Tile 164	Geometry	15747.5	2280.2	77257.3	9174
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	15718.9	2313.2	9294.4	7061.5
571_composite_redo.tif	Tile 165	Other	Image	Rectangle	16252.1	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 165	Geometry	16250	2272.5	124225.9	12545.3
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	16267	2237.4	12740.9	8840
571_composite_redo.tif	Stroma	Stroma	Tile 165	Geometry	16237.7	2257.1	58228	9929.4
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	16233.9	2223.4	6521.4	4961.7
571_composite_redo.tif	Tile 166	Other	Image	Rectangle	16752.2	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 166	Geometry	16738.7	2262.1	125947.5	12902.6
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	16740.4	2179.3	8102.4	6285.3
571_composite_redo.tif	Stroma	Stroma	Tile 166	Geometry	16728.9	2274.4	75434.8	10174.1
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	16706.6	2271.2	6411.9	4476.9
571_composite_redo.tif	Tile 167	Other	Image	Rectangle	17252.2	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 167	Geometry	17274.2	2210.1	115692.2	12374.4
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	17246.4	2246.1	6386.5	5319.9
571_composite_redo.tif	Stroma	Stroma	Tile 167	Geometry	17278.3	2299	73691.5	11473.3
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	17270.3	2394.1	5266.2	3873.8
571_composite_redo.tif	Tile 168	Other	Image	Rectangle	17752.3	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 168	Geometry	17750.6	2242.9	156440	14421.3
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	17749.5	2221	5188.1	4679.3
571_composite_redo.tif	Stroma	Stroma	Tile 168	Geometry	17746.4	2260.2	61985.2	10026.5
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	17717.3	2237.6	3344.4	2863.5
571_composite_redo.tif	Tile 169	Other	Image	Rectangle	18252.4	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 169	Geometry	18257.9	2253	149460.1	17019.7
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	18242.7	2270.5	8027.8	6716.5
571_composite_redo.tif	Stroma	Stroma	Tile 169	Geometry	18270.9	2241.2	59919.4	10776.2
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	18278	2260.5	2870.9	2735.5
571_composite_redo.tif	Tile 170	Other	Image	Rectangle	18752.4	2250.3	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 170	Geometry	18759	2238.3	151609.8	19089.9
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	18737.3	2211.2	12490.9	9778.8
571_composite_redo.tif	Stroma	Stroma	Tile 170	Geometry	18760.7	2275.3	53792.9	11137.4
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	18723.4	2295.4	4024.6	3813.2
571_composite_redo.tif	Tile 171	Other	Image	Geometry	353.32	2796.1	133365.4	1612.9
571_composite_redo.tif	Tumor	Tumor	Tile 171	Geometry	358.79	2803.5	94061.3	10282.7
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	330.11	2803	12850.6	8698.8
571_composite_redo.tif	Stroma	Stroma	Tile 171	Geometry	365.38	2774.2	25254.8	7193.4
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	351.84	2796.3	3338.3	2161.3
571_composite_redo.tif	Tile 172	Other	Image	Rectangle	750.1	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 172	Geometry	744.08	2776.9	170025.3	16920.6
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	702.9	2722.6	11609.6	9185.8
571_composite_redo.tif	Stroma	Stroma	Tile 172	Geometry	791.63	2699.6	46055.9	11473.3
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	784.04	2709.6	1531.7	1602.7
571_composite_redo.tif	Tile 173	Other	Image	Rectangle	1250.2	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 173	Geometry	1266.7	2745.7	149160.3	18406.3
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	1261.5	2744.5	14158.4	10207.3
571_composite_redo.tif	Stroma	Stroma	Tile 173	Geometry	1251.5	2701.3	56193.3	12158.9
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	1266.7	2765.7	3119.9	2734.1
571_composite_redo.tif	Tile 174	Other	Image	Rectangle	1750.2	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 174	Geometry	1745.2	2747	159277	19311.2
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	1763.6	2750	26162	17701.3
571_composite_redo.tif	Stroma	Stroma	Tile 174	Geometry	1730.5	2755.3	50530.6	12846.3
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	1746.7	2714.6	5839.7	5170.2
571_composite_redo.tif	Tile 175	Other	Image	Rectangle	2250.3	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 175	Geometry	2241.2	2801.4	120798.7	13910.5
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	2203.2	2773.7	14150.2	10359.1
571_composite_redo.tif	Stroma	Stroma	Tile 175	Geometry	2274.4	2671.8	99996.8	11057.7
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	2269.3	2688.9	12540.3	8922.3
571_composite_redo.tif	Tile 176	Other	Image	Rectangle	2750.4	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 176	Geometry	2772.9	2751.4	123604.6	18435.4
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	2783	2733.9	22218	15920.4
571_composite_redo.tif	Stroma	Stroma	Tile 176	Geometry	2719.9	2809.3	60246.6	11754.9
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	2771.7	2769	8212.7	6659.5
571_composite_redo.tif	Tile 177	Other	Image	Rectangle	3250.4	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 177	Geometry	3246.2	2748.6	147028.5	14836.9
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	3229	2790.9	20895.1	14665.2
571_composite_redo.tif	Stroma	Stroma	Tile 177	Geometry	3281.7	2745.5	69449.7	11824.8
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	3286.6	2771.5	12032.7	8496.1
571_composite_redo.tif	Tile 178	Other	Image	Rectangle	3750.5	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 178	Geometry	3735.3	2784.1	115296.3	14067.8
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	3735.1	2757.5	26347.9	13972.6
571_composite_redo.tif	Stroma	Stroma	Tile 178	Geometry	3760	2693.9	96558.2	12191.9
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	3785.9	2719.4	18380.8	12072.4
571_composite_redo.tif	Tile 179	Other	Image	Rectangle	4250.6	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 179	Geometry	4238.2	2764.2	142809.3	14685.4
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	4237	2742.4	17285.4	12492.8
571_composite_redo.tif	Stroma	Stroma	Tile 179	Geometry	4252.9	2721.1	87503.2	11661.7
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	4256.3	2680.2	11016.6	8996.3
571_composite_redo.tif	Tile 180	Other	Image	Rectangle	4750.6	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 180	Geometry	4742.9	2744.4	143995.4	15007.8
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	4717.4	2763.2	26055.1	15263
571_composite_redo.tif	Stroma	Stroma	Tile 180	Geometry	4752	2736.3	61088.6	10842.2
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	4741.1	2749.5	12777.3	8455.8
571_composite_redo.tif	Tile 181	Other	Image	Rectangle	5250.7	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 181	Geometry	5192.8	2744.6	107103	9766.3
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	5230.5	2777.1	18283.6	9724.3
571_composite_redo.tif	Stroma	Stroma	Tile 181	Geometry	5309.3	2768.1	119195.8	7890.3
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	5309	2746.7	17144.8	10988.5
571_composite_redo.tif	Tile 182	Other	Image	Rectangle	5750.7	2750.4	250065	2000.3
571_composite_redo.tif	Tumor	Tumor	Tile 182	Geometry	5769.7	2744.9	122916.3	8987.6
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	5720.5	2824.7	10068.4	6652
571_composite_redo.tif	Stroma	Stroma	Tile 182	Geometry	5695.8	2758.6	82362.8	7818.5
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	5658.3	2722.7	9911.5	6382.2
571_composite_redo.tif	Tile 183	Other	Image	Geometry	6193.4	2788.6	178522	1874.1
571_composite_redo.tif	Tumor	Tumor	Tile 183	Geometry	6104.5	2914.5	15234.4	1611.9
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	6156.4	2844.8	293.08	330.39
571_composite_redo.tif	Stroma	Stroma	Tile 183	Geometry	6192.4	2783.5	133435.4	9178.8
571_composite_redo.tif	ASMA	ASMA	Stroma	Geometry	6194.9	2764.8	10122.5	6546.1
571_composite_redo.tif	Tile 184	Other	Image	Geometry	8272.7	2740.6	227320.9	1937.8
571_composite_redo.tif	Tumor	Tumor	Tile 184	Geometry	8310.7	2713.7	110818.1	9259.9
571_composite_redo.tif	ASMA	ASMA	Tumor	Geometry	8314.4	2711.9	27847.3	16256.7
